genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Tsta3	0.26704337116444	5.76610703111737	6.25720923572369	1.23832403530003e-05	2.73325031642627e-05	1.64044623484188
Rbm48	0.422970080533768	3.24709781140584	6.25439630843766	1.24472328917905e-05	2.74677064499238e-05	2.13534125016906
Rpl30	0.299645814625411	8.33070059806953	6.27803039246845	1.24480038937705e-05	2.74677064499238e-05	1.47307724609003
Mt2	0.429443722470009	4.13069112108452	6.25319059648358	1.24747674664719e-05	2.75152089587352e-05	1.90206063473297
Nhp2	0.382493524209777	7.06269991411624	6.63368042476392	1.25285373347385e-05	2.76259453016949e-05	1.65270491754082
Snx30	0.444380641433026	4.66401941206198	6.33771090653062	1.25618803297423e-05	2.76955677559989e-05	1.83709978400385
Piwil2	2.07163700416132	-1.96739961698421	6.24910757405241	1.25684823150168e-05	2.77062221721149e-05	3.41194201965925
Casp2	0.24140296230206	6.07364071005508	6.24840120517781	1.25847693258207e-05	2.77382204537866e-05	1.59084551774016
Naa60	0.25141013783735	5.29236886924118	6.24780870931156	1.25984476638758e-05	2.776446073483e-05	1.68241612335778
Krt16	2.31475095592197	-2.10196695266695	6.24604436962909	1.26392708616494e-05	2.78465883145781e-05	3.44187791187244
Gm6611	1.68354242711411	-0.966404892565585	6.24287309555477	1.2712994122564e-05	2.7997195776527e-05	3.28751440689061
Gpcpd1	0.424027845552518	4.03026464997985	6.24222792248713	1.27280473012507e-05	2.80264048154948e-05	1.91573028103223
Bbx	0.419131208220871	6.66809790931841	6.76333500184582	1.2740572893494e-05	2.80500408276616e-05	1.70331285888103
Gm15446	0.437113649649196	2.87586720679823	6.23356376275651	1.29320063803111e-05	2.84555025158672e-05	2.20718894315497
Neu1	0.336087443084097	4.76536629766622	6.23153025827958	1.29803671797764e-05	2.85579021077615e-05	1.74015717262362
Ivns1abp	0.21867768908174	8.00838635631364	6.23126431778772	1.29867056780675e-05	2.85678333109272e-05	1.43468450952907
Sorbs1	0.625848739727536	1.99627348761291	6.23043426919695	1.30065100069558e-05	2.8607379363522e-05	2.45768061377655
Cox10	0.308074724782385	5.1345566143335	6.22886840188099	1.30439560279482e-05	2.86857111637097e-05	1.67174882648643
Gm28818	2.85538347983482	-2.53254034487609	6.226757443462	1.30946149657102e-05	2.87930741655794e-05	3.43968721159107
Gm22392	1.24159493291094	-0.123734225029012	6.22400998604865	1.31608554762822e-05	2.89306015790575e-05	3.05672020877394
Star	0.703533987327496	1.65260317725214	6.22248583338071	1.31977526986429e-05	2.90020501867778e-05	2.55505372249409
Mrm3	0.393719970564646	4.05423082636048	6.20959029912606	1.35142735468955e-05	2.96824933647481e-05	1.85214229823416
Mfap2	3.39696321349166	-3.25458855394549	6.20921252299804	1.35236642757732e-05	2.96989530476939e-05	3.42110639275229
Msl3l2	1.81125276866474	-1.76309750462005	6.20078965822519	1.37348119364364e-05	3.01465710036426e-05	3.31917037170238
Nit2	0.294019285145166	4.61830330266009	6.20077461588466	1.37351920768927e-05	3.01465710036426e-05	1.70579246812916
Ugcg	0.254560619203179	6.92350299271263	6.19452143079212	1.38941706498666e-05	3.04869568435554e-05	1.42328817622485
Minpp1	0.271662694874422	6.18888848923904	6.19127059395996	1.39775738611203e-05	3.06656650577863e-05	1.47234449263944
Rdh5	0.873427927409702	0.76762716125657	6.18813202410503	1.40585910370637e-05	3.08261333788465e-05	2.74781152960641
Lama5	0.50446514083124	8.99972291771184	7.56739388062835	1.42035749335017e-05	3.1126602702417e-05	1.72973504962216
Plac1	0.954384627413561	0.675250221288144	6.18053401706178	1.4256750851211e-05	3.12343927281744e-05	2.7724319001977
Dscc1	0.372787113643848	3.58825015654931	6.17912813342686	1.42937344390313e-05	3.13066574131139e-05	1.89806487971105
Ttc12	1.48814351158324	-0.146156773527196	6.17399017736901	1.44297460949721e-05	3.16001348748355e-05	2.95281713682684
S100a3	0.953871271603056	0.965300168224033	6.17379419049889	1.44349608273901e-05	3.1607134195955e-05	2.65723481551454
Mfap3l	0.636944557949671	2.46018815755169	6.17080685808715	1.45146895820481e-05	3.17639426241382e-05	2.20329174440855
Sdhaf2	0.257287987149372	5.94255706845687	6.16985084510181	1.45403012087131e-05	3.1815544483794e-05	1.4506058112814
Senp3	0.235993823112155	6.97051743854903	6.16827548804558	1.45826076963035e-05	3.190365674287e-05	1.3690227320063
Aco2	0.200207317565463	8.62852907730921	6.16615494106766	1.46397576341819e-05	3.20242141710003e-05	1.28466174580048
Esrra	0.370375011632269	4.70189018202958	6.16462770373853	1.46810618274512e-05	3.21100804713272e-05	1.62269082806304
Cct4	0.200500717361471	8.81584114911038	6.16057235723775	1.47913281711832e-05	3.23377012712073e-05	1.267299526015
Rela	0.261751465881869	7.15138988611048	6.16027181017031	1.4799534367445e-05	3.2351125104768e-05	1.34219219292893
Svil	0.367319569385105	5.31738938412595	6.1652923552025	1.48674009673706e-05	3.24949419803308e-05	1.5156051224563
Hephl1	2.62204283458366	-2.67908063704956	6.15715843420882	1.48848217402367e-05	3.25284771540303e-05	3.31161152855103
Galm	0.467299305057027	2.99385938721638	6.15634447664559	1.49072033658828e-05	3.25728426322904e-05	2.01801486805016
Mettl8	0.299402229610417	4.26032271999004	6.15498446014269	1.49446782721388e-05	3.26501705574368e-05	1.69718673179747
Ski	0.220436251496297	7.38549275892673	6.15228054403673	1.50194753421429e-05	3.28090045908585e-05	1.31503264490716
Gm37607	1.00653541501591	0.341657221393079	6.15114490193147	1.50510060494296e-05	3.28732951209329e-05	2.77751620025154
Gm15731	2.31417425502162	-2.06287048397268	6.14915805472629	1.5106335868696e-05	3.2989540729713e-05	3.28001186530076
Xpot	0.250529709933925	8.24272949430375	6.1424138294645	1.52957324446381e-05	3.33752199858059e-05	1.25458205993741
Rsg1	0.751077746061415	1.01892448267041	6.14094614306928	1.53372753744083e-05	3.34565419075627e-05	2.58233713745378
Ermp1	0.593104103899456	6.53678238532146	7.60738035471925	1.53400551675858e-05	3.34579445346229e-05	1.79988526005508
Zfat	0.331576212724354	3.82244031254681	6.13576382304176	1.54849022741541e-05	3.3755060533023e-05	1.74795671368964
Rasgrp2	3.0521067414035	-3.14259882839806	6.13359677154173	1.55470717651124e-05	3.38811481834559e-05	3.28578650797719
Pnrc1	0.34092811508701	4.46225194243877	6.13202420387781	1.55923488894963e-05	3.39656370216657e-05	1.58433195287568
Gm8378	3.15686080219047	-3.87732479635778	6.13146890161668	1.56083698082829e-05	3.39910785059934e-05	3.28675263446119
Egf	1.03059613747421	0.890827683297194	6.13118079724861	1.56166885959932e-05	3.40044653088668e-05	2.61575370360596
Fam220a	0.243159275274047	5.24028059488014	6.13077124127789	1.56285221403249e-05	3.40255005107352e-05	1.46376595310554
Prkag2	0.288544753801772	4.76506303469045	6.12733178274638	1.57282692036159e-05	3.42379034047293e-05	1.54284338465363
Npl	3.24271915721645	-3.69973060007749	6.12725307346124	1.5730559569335e-05	3.42381292377881e-05	3.27954545780736
Snapc4	0.273685074712304	5.4553307784773	6.12507998695434	1.5793931500676e-05	3.43712827571348e-05	1.43589495181661
Fam46a	2.16647869608358	-0.626285366809172	6.27298719455985	1.58689953125223e-05	3.45250421847261e-05	3.03612366272937
