genes	logFC	AveExpr	t	P.Value	adj.P.Val
Gm16867	-6.45380690461521	-3.25176945379451	-16.4491266793159	1.66739208527951e-10	2.32277804904863e-09
Plagl1	-6.86803309138302	-2.82176209528087	-16.4418955972952	1.69943053259638e-10	2.36530518039058e-09
Xpnpep2	-7.72073470941823	-2.19867365859147	-16.4728470889925	1.70524215320268e-10	2.37128611321914e-09
Coro2a	-2.71044841381139	1.84161882356476	-16.3037464608649	1.70817847872817e-10	2.37326163442108e-09
Gm44275	-2.75185041037545	1.96441424093305	-16.2885593771444	1.72913750406546e-10	2.40025133321427e-09
Gm9892	-1.7840173870741	2.82476747328263	-16.2515884166252	1.7735152377056e-10	2.45532286401364e-09
Rps11-ps5	-7.15204260340813	-2.43995413951793	-16.3883842126691	1.78801831598089e-10	2.47103184392134e-09
Apol9a	-1.85800233716026	2.61681913173201	-16.2233367044599	1.81338177019458e-10	2.50387405270782e-09
Wdr60	-1.48909387239874	4.32677901817442	-16.138259158999	1.93858610752531e-10	2.66266502382731e-09
Lrch1	-1.54577954852396	3.56467010070117	-16.1331005269407	1.94651427809342e-10	2.67121126786914e-09
Nyap1	-1.71273848173611	3.38035547722763	-16.1151709020951	1.9743908770042e-10	2.70709390123746e-09
Cbx7	-9.21754877141263	-0.389691027565468	-16.3311446539658	1.99333595235535e-10	2.72829146345979e-09
Slco4a1	-10.0975565098185	-0.43839308876343	-16.3258691962022	2.05200858002954e-10	2.80125111997407e-09
Notum	-6.28702268488212	-0.560187109322791	-16.155983597836	2.08607796671312e-10	2.8428032030282e-09
Slc27a1	-1.69563205077472	3.87188134762573	-16.0394927401299	2.09626413806253e-10	2.84924512793256e-09
Adm2	-2.39276375365842	2.03654610438426	-16.0271457392941	2.12003672860313e-10	2.87158608100933e-09
Rps15a-ps8	-7.32628419360314	-1.28264281049775	-16.1550235764598	2.15913275763338e-10	2.91949056295539e-09
Mfge8	-1.28806216971395	7.58649304198698	-15.9569616514417	2.23825658549665e-10	3.01865819256732e-09
Cavin3	-1.31190678487223	5.21211541788118	-15.9307628135205	2.28552178087733e-10	3.07427896264839e-09
Gm44250	-8.43050616325961	-0.358523614101192	-16.0984055592045	2.33806853706448e-10	3.13499223644404e-09
Fdps	-1.65908741603308	4.57744610127764	-15.8957108894153	2.35058894979069e-10	3.14577109195065e-09
Pnldc1	-3.21735509134801	1.32580171555332	-15.8805405676521	2.3999298438691e-10	3.20358921528579e-09
Scd1	-1.42016114391234	7.40132225612848	-15.8508582542543	2.43641247433072e-10	3.24675289558046e-09
Inpp4b	-4.88734359500399	-0.879448309219725	-15.8895104511294	2.46984000145398e-10	3.28849955295632e-09
4931428F04Rik	-2.37480047701904	2.26064249450944	-15.8326862858708	2.47585930281573e-10	3.29371325093362e-09
Sgms2	-1.71268578275833	5.82671377052078	-15.7754852693909	2.58876201582352e-10	3.43224687923494e-09
Ano1	-1.67054612555289	5.99816481291079	-15.7602537701867	2.620668263475e-10	3.47160944750352e-09
Lipg	-2.65906926066354	1.81327729846368	-15.7585077474172	2.63230639089396e-10	3.48407890689921e-09
Pgpep1	-1.29130982204737	4.60813239245573	-15.7414920092719	2.6604311003328e-10	3.51536119569713e-09
Bhlhe41	-1.94270203170723	2.60213482801017	-15.6516810661738	2.86181778490175e-10	3.76874204171502e-09
6330403L08Rik	-1.57300830198158	3.27314690543005	-15.6452885618309	2.87589623431147e-10	3.78409943166798e-09
Gm4349	-7.19507542976177	-2.18179498088946	-15.7703370372242	2.92245431749904e-10	3.83569067086336e-09
Bmp1	-1.22258936342238	6.25073992494969	-15.6188711738637	2.93814234579361e-10	3.85305132750723e-09
Pimreg	-1.21952608159864	5.72999773442127	-15.5729411507849	3.05002650074173e-10	3.99642802917272e-09
Rnf130	-1.75846101000509	3.00875767186706	-15.5577529284061	3.08840829926006e-10	4.03321911174429e-09
Tram1l1	-1.50078089837692	3.33472584030652	-15.5550437033395	3.09491779661934e-10	4.03835190495547e-09
H1fx	-2.22028897593208	3.58582793924337	-15.5506537609868	3.10884282838367e-10	4.05314413046057e-09
B130024G19Rik	-3.72759455616357	0.290731964508645	-15.5399439700084	3.18692116030302e-10	4.14803088346008e-09
4930481B07Rik	-3.32510115402694	0.273363036483457	-15.4949261390551	3.2842214585089e-10	4.25698175474605e-09
Kcnk2	-2.97918728694822	0.683247830852494	-15.4483681355038	3.3972125467942e-10	4.38890710047059e-09
Lpin1	-1.81434843284651	2.40345683660884	-15.385804346472	3.55596926449127e-10	4.5589516973401e-09
Rbpj	-1.18492643558429	6.81539048135888	-15.3849204120972	3.55795055189016e-10	4.5589516973401e-09
H13	-1.27859709396037	7.28780448949984	-15.3700603611868	3.60179639143924e-10	4.60045661043681e-09
Lrrc8e	-1.89520955731785	2.61585706167576	-15.3702684922149	3.60209465091042e-10	4.60045661043681e-09
Ctsb	-1.09251281106526	7.99950512469615	-15.3105237247532	3.78331984241495e-10	4.8201157113534e-09
Pmvk	-1.47713509455876	4.450860283202	-15.2987625797336	3.82039637497309e-10	4.85550052267277e-09
Ccne1	-1.22759906263333	5.64108379500316	-15.2963889748648	3.82784610548975e-10	4.85708381845693e-09
Rgs20	-3.19032697964744	0.937171498580429	-15.277155971737	3.92236502208653e-10	4.96093630984094e-09
Tfap2a	-2.01824551221607	2.35915517903861	-15.2335880952225	4.03433928064837e-10	5.08466264138712e-09
Tmem238	-1.80246109888795	2.91859237513906	-15.2257807499618	4.0594642059826e-10	5.10957319431476e-09
Cdc42ep4	-1.2681139524325	4.82031138765485	-15.1602008003051	4.28673609535959e-10	5.34878374079322e-09
B4galnt1	-1.92977456810113	2.90707307999078	-15.1604632376777	4.28708876912473e-10	5.34878374079322e-09
Ces1g	-5.74446571034124	-0.28593154206979	-15.2329465183465	4.33102266298251e-10	5.39200067538266e-09
Slc39a13	-1.49718924323918	5.35267532600284	-15.1476294688653	4.33205827668373e-10	5.39200067538266e-09
Iqgap3	-1.11464371037374	7.08320884566591	-15.1150184793098	4.45171136400119e-10	5.52774754460989e-09
Pacsin3	-1.52205249129682	3.99314045592192	-15.1066038946811	4.48330098248272e-10	5.56256155179987e-09
Rsrc1	-1.16150251489171	5.74623921461535	-15.0716567092466	4.61645701394484e-10	5.70516842338977e-09
Fbxo17	-2.78650013784064	1.53724416726985	-15.0633440423726	4.66810052775094e-10	5.75704874059174e-09
Plau	-1.2638114671375	5.30461630637284	-15.0447470844807	4.72197670708477e-10	5.81263453455451e-09
Gm5841	-4.90909247227776	-0.740884455535042	-15.0710907731411	4.83499256431757e-10	5.94241079843677e-09
Arsb	-2.28530867680486	3.56450520458872	-15.0168330481407	4.83979111260962e-10	5.94364307774442e-09
Tgif2	-1.60173136599428	2.97134405675309	-15.0091107585702	4.86592373300919e-10	5.97105280654059e-09
Rps15a-ps5	-3.81833828008409	0.695541121802296	-14.9536864039615	5.19624018096624e-10	6.35150107365881e-09
Cav2	-1.26960428559353	6.6134675107312	-14.9016501024381	5.32818342307904e-10	6.49250552829351e-09
Qsox1	-1.19166729285569	6.37132119444499	-14.8864344574003	5.39737542041953e-10	6.57170329182963e-09
3300005D01Rik	-2.41736039015878	1.64092268164628	-14.7689616102252	5.97551261447495e-10	7.19174300672166e-09
Klra1	-6.36402179395292	-3.15915785805362	-14.8642736833866	6.02514608699774e-10	7.24034822948661e-09
Aspa	-7.55074954150894	-1.6499367497733	-14.8924426903492	6.11454331808586e-10	7.3308973410864e-09
Eps8	-1.1181838625663	7.17875726988981	-14.7344583673486	6.14383641156203e-10	7.36038183108173e-09
Armc2	-2.72575703132276	0.943367031203327	-14.7329938591935	6.174250510663e-10	7.39116318776462e-09
Pias3	-1.14895198567041	5.28645299851697	-14.7240824255263	6.1986835120706e-10	7.41474304293365e-09
Hspa1b	-1.75306869914702	3.57505522317343	-14.721271207518	6.21441402588845e-10	7.42788510056193e-09
Rap2a	-1.23888852271412	5.46108039716138	-14.5627753603693	7.12227053748741e-10	8.41029502835429e-09
Esco2	-1.16637708155044	4.94275445714792	-14.5313507116665	7.31876852377761e-10	8.60339921511335e-09
Csnk2a1	-1.0369016160305	7.46273274200651	-14.4985351253874	7.53017802116037e-10	8.83864523653141e-09
Prrg1	-1.78825614243402	3.59272164074254	-14.4895824954733	7.59015434389145e-10	8.88240932112498e-09
Rps11-ps3	-8.67478858417273	-1.37315788647467	-14.6566862024647	7.75023847031667e-10	9.06297490427322e-09
Gm10167	-2.05483723797006	1.69845407984508	-14.4596947288533	7.79300001417211e-10	9.10617867327664e-09
Ano8	-1.21615985101345	5.55573733416852	-14.4444044590119	7.89334036811153e-10	9.20968133262968e-09
Cnfn	-6.93086078031143	-2.53387487609193	-14.5665252802457	7.92603126251207e-10	9.22819738737576e-09
Ttc9	-1.40372138159147	4.06247418510515	-14.4395487171015	7.92689071785694e-10	9.22819738737576e-09
E430018J23Rik	-2.04813045618636	2.2902194995678	-14.4216982264763	8.05534958116878e-10	9.36382061929776e-09
Hddc3	-1.95780187800048	1.91131319354824	-14.3767893620027	8.37645493393278e-10	9.7245011201567e-09
Fam129b	-1.09857432060827	8.42786156618749	-14.376168156701	8.37805084371656e-10	9.7245011201567e-09
Adh7	-1.36618106696329	5.11536643017831	-14.3699495893177	8.42383942006498e-10	9.770405751065e-09
Atg9b	-3.47998829556812	0.613613480155799	-14.3790180853379	8.46632753558079e-10	9.81241721333265e-09
Elk3	-1.05299372632223	6.68573548349575	-14.344661218285	8.61252678147897e-10	9.93772618602784e-09
Snx7	-1.06378237024883	5.82824772362048	-14.3150279974472	8.83947864549636e-10	1.01696220889921e-08
Gm38158	-4.57320515771844	-0.703833034145091	-14.3528006983185	8.87412055859554e-10	1.02019808888758e-08
Ebf1	-7.67031341316722	-1.3920751473324	-14.4622817601443	8.88902267641783e-10	1.02116153387638e-08
Adss	-1.06948996344483	7.57201300926359	-14.2793102056156	9.12157212755126e-10	1.04634121885126e-08
Ift80	-1.44220238552836	5.83558299065434	-14.2567286567121	9.30501062683319e-10	1.06660216980201e-08
Ccser2	-1.6080445497141	5.59078841666483	-14.2484559849509	9.37350359828223e-10	1.0728824513297e-08
Cldn9	-4.90621728452758	-1.20871514577784	-14.2909957978904	9.45639040462159e-10	1.08157896972655e-08
Cryba4	-5.37379845333179	-3.64473360529165	-14.2845493911934	9.64372725921988e-10	1.10139665517772e-08
Fam83h	-1.22749435740071	5.2961684787692	-14.2009518695373	9.77477497174117e-10	1.11473726516769e-08
Gm27194	-5.95981404297188	-2.01644673157034	-14.2575500644305	1.0060940210326e-09	1.14328925865328e-08
Shf	-1.46868726724522	3.86278943480506	-14.161365932313	1.01238095227173e-09	1.14951856059976e-08
Dock3	-6.53691636799515	-0.597987144057704	-14.2501572871517	1.03194533574643e-09	1.16918958517493e-08
Tgfb1i1	-1.25562793575328	4.86249555070846	-14.1268983871796	1.04382676512487e-09	1.18179605844724e-08
Rftn2	-3.08164826140067	0.336057268288335	-14.0705438088209	1.105622330981e-09	1.24725032121761e-08
Ly6e	-1.17120048476746	7.03478589242517	-14.0421197032914	1.12575157461571e-09	1.26813080254192e-08
Syt17	-6.37224838064528	-0.187203780500467	-14.1156507118291	1.15647403931613e-09	1.29713972117565e-08
Dclk2	-1.54571390661776	4.29661688615876	-13.9676365174328	1.20345862549829e-09	1.34502178144556e-08
Vwa1	-3.09993187212719	0.0654306986216722	-13.9184066277999	1.26747521344431e-09	1.41354180143241e-08
Sema4b	-1.09730179682758	5.77462760964078	-13.9000799708331	1.2788343309385e-09	1.42418122004516e-08
Ptn	-1.73413717512553	2.98727756643899	-13.8857906735993	1.29557632359095e-09	1.441800573901e-08
Trp53inp2	-1.30534901222103	4.13588584636132	-13.8620231452904	1.32353744134503e-09	1.46770178870967e-08
Gm6634	-2.35540465125975	2.22993046639216	-13.8343794997081	1.35908330818887e-09	1.50498772557436e-08
Il1rl2	-5.63521369605591	-1.37363795105768	-13.8922175121284	1.37981439809391e-09	1.52470951625649e-08
Cd248	-1.21175607885704	5.33728061758243	-13.7900300555104	1.41273021287832e-09	1.55888158373845e-08
Tmie	-6.04167719730464	-0.977942889613023	-13.875161312807	1.41970396360066e-09	1.56547356775065e-08
Rcbtb1	-1.32809100854299	5.4204904363429	-13.7825845675162	1.42232050235664e-09	1.56725506163971e-08
Fam212a	-2.30857842309284	1.21170585534809	-13.7798011732238	1.42777789320468e-09	1.57216218367081e-08
Il15	-4.43355289206953	-1.54248961690143	-13.8005890410246	1.44737303792537e-09	1.59210839200936e-08
Ifit1	-2.88400680207589	1.93579639699571	-13.7686893413615	1.44792588467322e-09	1.59210839200936e-08
Sorbs3	-1.20781984958779	6.54839357447866	-13.7528976270025	1.46123120584092e-09	1.60448514874174e-08
Trpm4	-1.42112628593106	3.50108173561415	-13.744913774174	1.47190656294162e-09	1.61507448931604e-08
Stk38l	-1.14807515410878	5.2474514304856	-13.7199540529959	1.50575303280341e-09	1.64874692221229e-08
Cdh17	-6.24662194328234	-2.71778155557554	-13.8057317574659	1.52209727214339e-09	1.66431557871656e-08
Isg15	-1.94354142565758	2.76180887021233	-13.7025923417062	1.53031984865197e-09	1.67195661035834e-08
Tmem158	-2.16139798013476	1.59624954580953	-13.691311556859	1.54689241102262e-09	1.68671597296603e-08
Gm26633	-5.83592144958416	-3.65905649995903	-13.7578732258003	1.56871867963197e-09	1.70813609775226e-08
Ndst2	-1.19987080381915	4.8865528341993	-13.6681855650743	1.57867680939674e-09	1.71778467557569e-08
Tmem231	-1.44008905976895	3.43161540014894	-13.6668770388359	1.58058953466032e-09	1.71867159261884e-08
Zfhx4	-2.24290976465245	5.4107124950208	-13.6173885827388	1.65568173432091e-09	1.79409443570912e-08
Klf13	-1.36592441088758	5.92582846969462	-13.6079097635742	1.66838575610325e-09	1.80661024682328e-08
Pbk	-1.12377413072957	5.91859205831411	-13.5895328048501	1.69679482523945e-09	1.83483517773475e-08
AA467197	-6.19562134662893	-1.82030985839693	-13.6615594939118	1.73327280657889e-09	1.87054090052088e-08
Cd59a	-4.15915442456009	-1.00259242310018	-13.5896944383909	1.74323692602585e-09	1.87986251981493e-08
Rarg	-1.05662184227176	7.50440397432127	-13.5448214021384	1.76812798665225e-09	1.90408170667132e-08
Bambi	-2.09549131767338	1.56483482802261	-13.5401882150941	1.77683699020572e-09	1.91083197751656e-08
Mta1	-1.10221774370727	6.83877794908086	-13.5313770512409	1.79019999102343e-09	1.92256182849417e-08
4930452B06Rik	-2.79178929460588	0.610931847915208	-13.532579807061	1.79607989359587e-09	1.92755441904895e-08
Fam120c	-1.9808230939898	2.54004269018237	-13.5145645646471	1.81895139722361e-09	1.94942785610727e-08
Gp1bb	-4.722173479556	-0.920818476716611	-13.5558741438341	1.8249063770167e-09	1.95313629879203e-08
Frmd4a	-1.11044138408974	6.77621128601375	-13.5015404263281	1.84024336493224e-09	1.96418068221602e-08
Gbp2b	-5.26607117683078	-3.72834530644402	-13.554681369792	1.85637313053009e-09	1.97869914757251e-08
Ctsl	-0.982946173346129	8.9198205041538	-13.4854110287339	1.86791733232465e-09	1.98964963194146e-08
Eya2	-5.46329739342155	-3.76847448153728	-13.5109383236645	1.9448382382231e-09	2.06876882704465e-08
Fam83c	-3.88955111375346	-0.49488685573156	-13.4202431752582	2.02682298370643e-09	2.14867936891505e-08
Egln1	-1.26871512955469	6.53606791507375	-13.381327570092	2.05756596991551e-09	2.17832102480981e-08
Hoxa5	-1.90175386423853	2.11227114953779	-13.3323262778902	2.15449933862318e-09	2.26263806170061e-08
Chdh	-5.23696508979404	-3.7626432966721	-13.3844596940136	2.17213930710717e-09	2.27805474016638e-08
Dhx58os	-4.69102379260481	-0.763091660790769	-13.3355157963204	2.23766746481483e-09	2.34050749258989e-08
Spg20	-1.02796499501261	6.51543302934058	-13.2891122808844	2.24283657578503e-09	2.34434813775982e-08
Gch1	-2.33670366671494	1.42259495403628	-13.2801272441342	2.26510101715758e-09	2.36446344844356e-08
AC159297.3	-7.47831937780978	-0.806969324293366	-13.3649104190258	2.37972895932137e-09	2.4808119870209e-08
Trpv3	-5.45379001063064	-3.6597291939758	-13.2729588116377	2.4275631356051e-09	2.52731273785271e-08
Areg	-1.7861118222137	1.99015823612965	-13.2009273645861	2.43718126204649e-09	2.53564014625408e-08
Slc39a14	-1.48046187114362	6.05846132292628	-13.1888283079036	2.46481977839781e-09	2.55929363993057e-08
Ptp4a3	-2.11984232004295	2.23407588171032	-13.1483341428524	2.56276583396114e-09	2.65266332358531e-08
Arc	-2.20069243124955	2.02667568191286	-13.1483977148523	2.56321344270313e-09	2.65266332358531e-08
Plagl2	-1.35706876495169	5.72946106228173	-13.12258442677	2.62419668552083e-09	2.70149057869067e-08
Gm11814	-4.33873748358488	-1.15999532015507	-13.1445111717079	2.65357516221234e-09	2.72814707090747e-08
Snhg18	-3.51393423680769	0.378085201386228	-13.1229344706735	2.6603806718792e-09	2.73334911812891e-08
Xdh	-2.42454615149782	0.71108295695484	-13.0892716076303	2.71356875603022e-09	2.78069761661788e-08
Fbxl16	-1.84941825335823	2.29214387905038	-13.0752147519011	2.74553451906694e-09	2.80977643787909e-08
4930579G24Rik	-1.16379118426742	5.01741822380219	-13.0408836112289	2.8361304156739e-09	2.90059634543579e-08
Gm7993	-1.18973627766397	4.09768029889738	-13.0258428625279	2.87710841595223e-09	2.93866689999869e-08
Vopp1	-1.20933593290197	5.23823724611657	-13.0014670808838	2.94486954385798e-09	3.00200308058127e-08
Bpifb4	-5.71128679351798	-3.69865775018285	-13.0587690018631	2.99789781814948e-09	3.05010292635377e-08
Mfhas1	-1.10976339154874	6.04128838450116	-12.9551155082707	3.07847015417645e-09	3.13004452429187e-08
Scml2	-2.85584704401746	-0.0448965872176164	-12.9315554525394	3.16493230818082e-09	3.21169864429652e-08
Plcd1	-1.33286224165667	3.3362013645964	-12.9077903077401	3.22160757113419e-09	3.2649793753281e-08
Cracr2a	-6.05509840294077	-3.17462996701212	-12.9896439340225	3.23880314509349e-09	3.28022022053661e-08
Add2	-5.14506450877331	-1.09044597447557	-12.9527450493718	3.25946068030191e-09	3.29694026693588e-08
Gm13410	-4.63902799686894	-1.07357583441265	-12.9231518994266	3.30432471573474e-09	3.33585534487264e-08
Dap	-1.16804628733901	7.2031328841348	-12.8725920040233	3.33264833895678e-09	3.36011639996042e-08
Akr1b3	-1.283025247337	7.07052830474868	-12.8458502086204	3.41976535470425e-09	3.44351677967583e-08
Rps15a-ps6	-2.82032426748448	0.674756419552151	-12.8434235827797	3.4441650533987e-09	3.46140798498824e-08
Traf5	-1.66479869317007	2.61099588088509	-12.833974421103	3.45949757838936e-09	3.47458711240671e-08
Nxpe4	-1.51961908232048	2.72211154684788	-12.8283566663304	3.47815560998817e-09	3.48885077137699e-08
Rxfp1	-5.04214340507014	-3.73401397229652	-12.8790335457841	3.48824554103337e-09	3.49673166975036e-08
Rab31	-1.04485146191482	6.70772678231935	-12.8210260357194	3.5027993327308e-09	3.50907434113237e-08
Sav1	-1.0759727682156	5.79379436295815	-12.8050845045545	3.55726383616443e-09	3.55908224579314e-08
Dtna	-1.57470532530995	2.91852381449235	-12.8033847151852	3.56328157979702e-09	3.56282649913549e-08
Cfap74	-2.56163199745807	0.470465127527374	-12.7628070500876	3.7162020054501e-09	3.71098794651389e-08
Nfatc2	-5.89206918570212	-1.8715626861826	-12.8381071524415	3.72771416694789e-09	3.72011143569599e-08
Zfp709	-3.22259881268216	-0.283855887107493	-12.7552161086566	3.76941082571179e-09	3.75693409987239e-08
Ncs1	-1.03968230114356	6.69771709990707	-12.7353808104681	3.8062689341419e-09	3.79125693198435e-08
Ggta1	-1.05948121629348	5.75773943710237	-12.7069940349391	3.91296037954986e-09	3.89504981710055e-08
4930461G14Rik	-2.3968696261779	1.55866824223504	-12.7058167079647	3.92438523535633e-09	3.90146184223552e-08
Tspan5	-1.01517604544328	5.98051919509207	-12.6785590093856	4.02304497628627e-09	3.9843667450152e-08
Nedd4l	-1.10555232823382	5.68180418201139	-12.6700428159389	4.05665669316523e-09	4.01511570806455e-08
Acsl3	-1.10923732309935	5.77233633351823	-12.6615883262077	4.09032131297824e-09	4.03619789140611e-08
Gm14230	-1.36678362450688	3.45289208874475	-12.660886078884	4.09316104939502e-09	4.03619789140611e-08
Gldc	-3.10108118216714	0.260706498766494	-12.6590465353384	4.13318768901828e-09	4.07254329642047e-08
AC172027.3	-5.06141487016802	-4.09417354165684	-12.6800676152284	4.23444037032607e-09	4.15691958110129e-08
Btn1a1	-4.0361987634313	0.251143137555698	-12.6308381132271	4.32192485983887e-09	4.23247846776538e-08
Ehd2	-0.980300001832259	7.80073746754949	-12.6016364917519	4.33778057250829e-09	4.24506051277093e-08
Vamp4	-1.15452839533661	4.49629198492466	-12.5873846634523	4.39893369678445e-09	4.3022176030138e-08
Sik2	-1.3973811458613	4.40411337953415	-12.5720707195814	4.46571424869571e-09	4.35393236027879e-08
Tvp23a	-1.31405160428584	3.26945019725637	-12.5638314010966	4.50204118527438e-09	4.38389060192949e-08
Chd5	-2.26784710713116	1.47408270198014	-12.5503948490807	4.56752234245995e-09	4.43937087760632e-08
Chst10	-4.73554329180496	-0.682332256608054	-12.5380459363974	4.82210398173374e-09	4.66941893296147e-08
Itpr2	-1.78240023013357	2.37470705119287	-12.4844835131692	4.86956320043305e-09	4.70955037630517e-08
Parp8	-1.4409278748206	3.6880924179053	-12.4820711095416	4.88047809747831e-09	4.71544197402353e-08
Gsn	-1.09440452697773	8.15808409725777	-12.4669826554485	4.95387533281801e-09	4.77928403951106e-08
Tiparp	-1.21453029675737	5.90714127197981	-12.4623671996758	4.97659084941739e-09	4.79824258129171e-08
Cnbd2	-1.99499209383688	1.68250147268334	-12.4527141839041	5.02671204998935e-09	4.84060622870439e-08
Dync2li1	-1.39568427981258	3.34778902446262	-12.4384157994556	5.09628904505234e-09	4.90459089535522e-08
D630033O11Rik	-5.16631370974394	-3.86088311446516	-12.4861922251885	5.14132928268036e-09	4.94413683212142e-08
Fam96a	-1.13305001086631	5.15622069647673	-12.428675251035	5.14577538500871e-09	4.94413683212142e-08
Cyp2j6	-3.1941688297746	0.247217989421015	-12.4364495556635	5.15373631864062e-09	4.94771326040925e-08
Has1	-2.13027822223417	2.05126845383684	-12.3849730003851	5.37857590788062e-09	5.1439057149608e-08
Myl9	-1.88060491987025	3.0065135463211	-12.3833929880734	5.38437952919962e-09	5.1439057149608e-08
Ptpn5	-3.82931893587954	-0.997673232489824	-12.3547256227486	5.65431364196565e-09	5.38208164169593e-08
Jcad	-1.35893784812064	6.07981518282412	-12.2815116807626	5.96030140029048e-09	5.64475673405218e-08
Tgfbi	-2.67637379438273	0.165165100699219	-12.2847030412643	5.96272042286518e-09	5.64475673405218e-08
Commd6	-1.34985371167714	3.94410693328521	-12.280019845934	5.96922797128105e-09	5.64750281415823e-08
Rps11-ps1	-3.1748708987684	0.0103506843933603	-12.266233567312	6.1074859201214e-09	5.7574361551632e-08
Plppr2	-1.26493745571628	3.6712047588019	-12.2564711281259	6.11208126711279e-09	5.75830135261444e-08
Itpripl2	-1.47362477441399	6.93309389008422	-12.2415543340394	6.2045880504587e-09	5.83842786623091e-08
Ptrh1	-1.2745186984868	3.96484877490144	-12.2363446773402	6.2370947141598e-09	5.86549123329214e-08
Aes	-1.18566628191852	7.32541366417325	-12.2352710985155	6.24382716025112e-09	5.86829805973662e-08
Nrp2	-1.44026490849607	7.4296403749746	-12.2272079742368	6.29482583339605e-09	5.90913566542658e-08
Klhl26	-1.36703614353657	5.22286437986113	-12.2213256228428	6.33219401115568e-09	5.94065271579842e-08
Tbc1d9	-1.3621846143495	3.34360373885047	-12.182687390992	6.58395472501523e-09	6.16576334236175e-08
Ptger4	-1.55522722623911	2.49328459024035	-12.1778421930308	6.61648716375505e-09	6.19252576270631e-08
Trak1	-1.12371975707175	5.76721925124331	-12.1527334305036	6.78644030823812e-09	6.34779464434841e-08
Ddhd1	-1.31098431690369	4.51304128068475	-12.1403558786845	6.87209340229018e-09	6.42024096020642e-08
Lix1l	-0.974221710701701	6.55561750347374	-12.1382662839113	6.88663259113881e-09	6.42998766321118e-08
Them6	-1.20583556502717	4.68776263897164	-12.1315158352713	6.93393176137559e-09	6.46643856579029e-08
AC140409.3	-4.80737782350728	-3.99272690515168	-12.1324678032848	7.25252750279946e-09	6.74747924176078e-08
Slurp1	-3.41107676805435	0.0206111173667649	-12.0923346481708	7.30808148078188e-09	6.79512706805717e-08
Trabd2b	-1.4477281881463	3.1664514767534	-12.0721749452978	7.36501848343178e-09	6.84400352602818e-08
Gm14008	-5.53301000003677	-3.44717419486991	-12.1353245470353	7.39561080294609e-09	6.86835551319869e-08
Ankrd29	-2.16883297339137	1.36221197451203	-12.06778898009	7.4044942104599e-09	6.87252936261892e-08
Gkap1	-1.22679658347075	4.11344650653494	-12.0563389281746	7.48469409771727e-09	6.93856035506796e-08
Anxa5	-0.960715218661454	8.9078031225472	-12.051610968442	7.52084850959492e-09	6.96107977623086e-08
Csf1r	-2.66871894296432	0.803981628360552	-12.0549691192732	7.52212733515303e-09	6.96107977623086e-08
Gm5869	-1.66612314089013	2.53896141180534	-12.0009257985238	7.92118801290669e-09	7.30877795557413e-08
Cpne2	-1.13012418544313	4.91120628599179	-11.9824360097778	8.07190343525924e-09	7.41531946219167e-08
Vwa8	-1.10331076924388	5.32576564427781	-11.9795959369472	8.09542929991517e-09	7.43014255440045e-08
Pex11b	-1.33895660107723	3.30577608648042	-11.9591727894666	8.26683409161079e-09	7.5830162979755e-08
Ccdc166	-3.10673388606805	0.105195792846036	-11.9642268908206	8.29214658293213e-09	7.6017816859222e-08
Gm29100	-2.36410451347376	0.698306736529456	-11.9450652851621	8.40145930201716e-09	7.6884891730558e-08
Ap1s2	-1.19670889678042	4.8929083860772	-11.9334154132535	8.48845284933493e-09	7.76356277540224e-08
Tle2	-2.14090164746986	1.43230404296502	-11.8926307954434	8.85977485088725e-09	8.07957802068681e-08
Spag4	-2.39706865956568	1.35541347783717	-11.8814032196787	8.97216792461696e-09	8.17255412237652e-08
Wdr90	-1.12649031447718	5.63863446313906	-11.8256376517196	9.48723409440411e-09	8.62112692277206e-08
Gm28875	-1.73421769818757	2.36892548291179	-11.8252626982145	9.49215916136099e-09	8.62112692277206e-08
Gm14137	-2.27490546581122	1.36066154153911	-11.8237727757913	9.5178408665111e-09	8.63944071233801e-08
Ppp3cc	-1.4446977158836	3.15082211254573	-11.8156137179252	9.58647022450372e-09	8.69542361287498e-08
Gm35082	-2.91392666085228	0.318956477668332	-11.7858084642207	9.94675568180929e-09	8.99228062735392e-08
Fam124a	-6.49041376292316	-2.21120688752772	-11.8654695396602	1.00686464304954e-08	9.09197611353498e-08
Adamts4	-1.96142753908741	1.76093338472821	-11.7564117100643	1.0198637888346e-08	9.18816294912091e-08
Cd63	-0.9915376621896	8.52644427013352	-11.7406273456429	1.03634979217626e-08	9.33131975037137e-08
Mlkl	-1.11361677754402	5.28756956223943	-11.7385050543769	1.03864535532451e-08	9.34661435268461e-08
2010007H06Rik	-6.15668340287752	-1.99650631100217	-11.8076995034001	1.0571297476325e-08	9.49657922457237e-08
Nipsnap1	-1.17071263900054	4.34249807293066	-11.7011859803991	1.07990688779239e-08	9.68949844734875e-08
9330154J02Rik	-2.78123589610924	0.699660134736043	-11.7036821991328	1.08210695246027e-08	9.69870100837031e-08
Jade1	-1.18816181284856	6.60581376974572	-11.6910174531472	1.09145084392356e-08	9.76567846523146e-08
AC153975.3	-5.11002388948	-3.9824904468225	-11.7334560154621	1.10387590703461e-08	9.86557588604338e-08
Dennd2a	-1.10935589203026	5.57006147870548	-11.6787217897968	1.10558497606428e-08	9.87521366526778e-08
Mbnl1	-1.15895152219076	8.04778579968904	-11.5952506721578	1.20686631389325e-08	1.07005168419821e-07
