genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Xrcc5	-0.19412627152946	5.32360609163688	-4.59430630800326	0.000317349028917321	0.000571958553163748	-1.6438461173907
Lzts3	-0.224666079133679	4.41746726661271	-4.51916095964263	0.000369777662364475	0.00065955166899999	-1.64774655052267
Mertk	0.588881499625195	1.5477876986108	4.1409083975231	0.000804288213106601	0.00136366688395408	-1.64869316766414
AU019823	-0.212183995650758	4.8329826162787	-4.55592922898551	0.000343099829296336	0.000615009715974833	-1.65045275860841
Dyrk2	0.305109306547797	5.86490905551159	4.76670863133468	0.000329187802538043	0.000591782431481269	-1.65499744139061
Gm6445	1.54334994450593	-2.00470024866252	3.68280466363667	0.00208603098184962	0.00333856036299267	-1.65501308674532
Whrn	0.332903202558043	3.03791298809079	4.34588765219541	0.000527118899796392	0.000920602858333445	-1.65570709936241
3010001F23Rik	-0.958415578423566	-1.07909592649181	-3.7607527743418	0.00177273582748188	0.00287189871257433	-1.65604179542702
Tex30	0.217587807606119	5.43782254832369	4.59657720222914	0.000315888730357863	0.000569591458332486	-1.65890120365486
Snord53	0.868870374563702	-0.821625057209547	3.81774733842858	0.00157402364360354	0.0025687628542791	-1.65921637428813
Pnpla2	-0.260995804836591	4.92120409891253	-4.55580597675158	0.000343185888018007	0.000615092876270831	-1.6606301564948
Hp1bp3	-0.150894523866301	7.88568812448134	-4.68627891591448	0.000263384839730428	0.00048028089248586	-1.66534321925101
Lta4h	-0.186902713355366	6.87914022587466	-4.65793230444206	0.000278932860912168	0.00050666649574382	-1.66761382256856
Taf1a	0.25783967322827	4.21019456425571	4.48727504185158	0.000394627140490515	0.000701695111522351	-1.66786407373854
Gm11839	1.18219368776276	-1.63294831690343	3.71115858844025	0.00196609660403576	0.00315744200898742	-1.67199080835277
Slc12a7	0.188883560057279	5.82510818006538	4.61230681916375	0.000305960847652433	0.000552961697692234	-1.67310937186107
Gm15163	-0.458368192233547	1.84598929615318	-4.16396568169972	0.000766839679760031	0.00130588435251909	-1.67384860240663
E130309D02Rik	0.247130676589537	4.9316642511461	4.54848157206656	0.000348339877284657	0.000623825670060421	-1.67462112970292
1110008L16Rik	-0.288327453214182	3.55740962931824	-4.39814750818965	0.000473534772954469	0.00083283471976919	-1.67744235418298
Mmab	0.239833599889518	4.08722180781439	4.47007687996313	0.000408732153631309	0.000724615240237877	-1.67775404695865
Usp30	0.197057348102171	5.17515756449115	4.57135496903885	0.000332501506496929	0.000597187413536756	-1.67803789453695
4930426L09Rik	1.12279650250583	-1.74405784279405	3.68276666402091	0.0020861965510672	0.00333856036299267	-1.6808703546465
9930104L06Rik	0.239093801048163	4.34016870442572	4.49506610088083	0.000388401995969409	0.000691180829871199	-1.68242875472174
Gm11457	-1.23673204317042	-1.25674582892318	-3.73053703433952	0.00188813787071425	0.00304074711404776	-1.68588933919431
Mif4gd	0.226878085618685	4.54830758304516	4.512190491713	0.000375069720891382	0.000668375794284379	-1.68606636896231
Gm7285	0.833200139227352	-0.593382811783063	3.81066315448794	0.00159744729875695	0.00260424887109167	-1.68737515480072
Gm14270	-1.00775088692188	-0.766219336659384	-3.81052271906061	0.00159791517844642	0.00260473779797841	-1.68929853610893
Pphln1	0.179197181137907	7.07748185502006	4.65328837922239	0.000281568324785841	0.000511034645652392	-1.68969052014892
Gnao1	1.1656592080468	-1.64330124312774	3.68255931098006	0.00208710024747032	0.00333931732743729	-1.69046594564951
Skiv2l	-0.184267961073007	6.76945112451127	-4.64360290746455	0.000287147311706557	0.000520733640817866	-1.69202971519454
Srbd1	0.163073066706369	5.74141162734707	4.59936943759859	0.000314102607916683	0.000566634381219638	-1.6930964140528
Sirt2	-0.182385466087402	5.8973975119088	-4.60795756009161	0.000308673534905123	0.000557294272415151	-1.69317014736754
Snrpb	-0.177609984772237	7.99745980643105	-4.67425707518766	0.000269867345364545	0.000491465992315678	-1.69353021921341
A730081D07Rik	-1.17591278141187	-1.63089959741225	-3.6801253436072	0.00209773752237871	0.00335426023505122	-1.69867510891227
Tmem143	-0.248880134151495	3.54929040782191	-4.39396231523247	0.000477613571645627	0.000839627440824026	-1.69918431765802
Gstt3	1.098447419167	-0.337105131857304	3.8200976475599	0.00156632913216618	0.00255728214913676	-1.70454142029548
Ppp1r12c	-0.206584962418146	6.47997894926754	-4.62651247131558	0.000297269472817448	0.00053814589247959	-1.70458551998484
