genes	logFC	AveExpr	t	P.Value	adj.P.Val
Pde8a	-4.01726847063984	3.04754178010478	-33.4575065660513	1.47110575879165e-14	1.87272959115119e-12
Layn	-3.40211948415295	3.46943165292673	-33.4122251759591	1.49633648656499e-14	1.88948683118021e-12
Fbln5	3.59700408619079	4.43069537823618	33.3800220567204	1.51578129289115e-14	1.89872827872717e-12
Antxr1	4.64803925768011	4.10077671651606	33.3314717355978	1.54910141912557e-14	1.9250658746562e-12
Flrt3	4.59864312570516	4.25528143006913	33.2603890623806	1.59304139862578e-14	1.96408206454193e-12
Ndrg3	-2.09561215363399	6.75004893494589	-33.1871834120096	1.63531815685702e-14	1.99635213291247e-12
Il6ra	-3.68240730973212	3.27031967181137	-33.1738878430449	1.64500667357804e-14	1.99635213291247e-12
Scrn1	3.21325935962511	3.35390728104118	33.1407548165894	1.66612058402151e-14	1.99635213291247e-12
Rab3b	5.58195242373014	3.00722342209215	33.1541615817897	1.67066572682751e-14	1.99635213291247e-12
Celsr1	6.22346468988191	2.76725303866007	33.1492477561989	1.68296386220748e-14	1.99635213291247e-12
Aldh1a1	12.0565029396868	2.93995417886652	33.2902811325006	1.74425715488593e-14	2.04326654533693e-12
Ildr2	3.79058521916742	5.0346611771929	33.0210002035632	1.74861232006098e-14	2.04326654533693e-12
Bdkrb2	-5.94123505686503	2.35797328049514	-32.9086071663546	1.84799411221704e-14	2.13993138195452e-12
Rasa4	-2.76991376187327	4.57422806180054	-32.8666829167615	1.85867076220344e-14	2.13993138195452e-12
Rpl3-ps1	-3.53291387481847	3.68908240796741	-32.7330554817366	1.96204197511225e-14	2.23558934459237e-12
Meis1	-3.01059117380318	3.53789182455293	-32.7217668681675	1.97031121186452e-14	2.23558934459237e-12
Spn	-3.46133838760113	3.30812780729144	-32.5300178182449	2.12963764091668e-14	2.39898317852327e-12
Crb2	12.5939796338872	-0.140501164143253	32.6735175559935	2.25437458655055e-14	2.51746216523721e-12
Nipal1	-5.17868153210952	2.5395681504852	-32.3891114627494	2.26697001723366e-14	2.51746216523721e-12
Irx2	-11.8476050885963	-0.513920251372299	-32.5732891661303	2.31569881467595e-14	2.54365799825736e-12
E2f1	-2.34505887813485	6.43126801046563	-32.3152975008807	2.32304951942012e-14	2.54365799825736e-12
Cspg4	-7.27588065292538	2.78415310937629	-32.353695553452	2.34601182755944e-14	2.55096202749484e-12
Npepl1	-5.60424398871635	2.50730518092266	-32.2755296767527	2.38105033378623e-14	2.56829251565345e-12
Eya4	3.61936054632719	4.66731885299587	32.2421738830875	2.39475480447952e-14	2.56829251565345e-12
Fam43a	5.53324102604416	2.14575876866352	32.1791516678255	2.47551904292497e-14	2.63684878735504e-12
Wnt10b	-4.29250790848947	3.62641595635467	-32.1370170063901	2.50342584274626e-14	2.64855688146763e-12
Chst1	-3.42081063941487	3.59816144238215	-32.0975729210242	2.54040121866741e-14	2.66963773703989e-12
